Date,Open,High,Low,Close,Adj Close,Volume
2018-02-02,48440.000000,48750.000000,46950.000000,47170.000000,46506.386719,3327700
2018-02-05,46130.000000,47170.000000,46060.000000,46910.000000,46250.042969,2478900
2018-02-06,44810.000000,45720.000000,43120.000000,44470.000000,43844.367188,5337800
2018-02-07,46000.000000,46640.000000,44900.000000,44910.000000,44278.179688,3676000
2018-02-08,45000.000000,45100.000000,43700.000000,44320.000000,43696.480469,3403800
2018-02-09,42410.000000,43360.000000,42200.000000,43330.000000,42720.406250,3360600
2018-02-12,43330.000000,43330.000000,43330.000000,43330.000000,42720.406250,0
2018-02-13,44200.000000,45310.000000,44010.000000,44400.000000,43775.355469,3388500
2018-02-14,44580.000000,45150.000000,43870.000000,44310.000000,43686.621094,2988500
2018-02-15,45010.000000,45910.000000,44920.000000,45840.000000,45195.093750,3105100
2018-02-16,46170.000000,46250.000000,45550.000000,45840.000000,45195.093750,2172200
2018-02-19,46040.000000,46790.000000,45900.000000,46790.000000,46131.730469,1859800
2018-02-20,46590.000000,47350.000000,46470.000000,46960.000000,46299.335938,2297100
2018-02-21,47110.000000,47940.000000,46700.000000,47770.000000,47097.941406,3059800
2018-02-22,47600.000000,48070.000000,46870.000000,47180.000000,46516.242188,2640100
2018-02-23,47550.000000,48420.000000,47520.000000,48360.000000,47679.644531,2942500
2018-02-26,48950.000000,49470.000000,48510.000000,48770.000000,48083.875000,2728400
2018-02-27,49400.000000,49780.000000,49010.000000,49430.000000,48734.585938,3209600
2018-02-28,49240.000000,49490.000000,48820.000000,49080.000000,48389.515625,2710400
2018-03-01,48500.000000,48660.000000,48070.000000,48190.000000,47512.035156,2357800
2018-03-02,47100.000000,48780.000000,47080.000000,48600.000000,47916.265625,3120600
2018-03-05,48360.000000,48430.000000,45950.000000,46120.000000,45471.156250,3593300
2018-03-06,47280.000000,48180.000000,47180.000000,47520.000000,46851.460938,3219100
2018-03-07,47050.000000,47150.000000,46040.000000,46100.000000,45451.437500,3226700
2018-03-08,47040.000000,47970.000000,46820.000000,47970.000000,47295.128906,2810100
2018-03-09,48750.000000,49000.000000,47640.000000,48110.000000,47433.160156,3492500
2018-03-12,48950.000000,49160.000000,48160.000000,48400.000000,47719.082031,2507000
2018-03-13,48050.000000,48790.000000,47820.000000,48780.000000,48093.734375,1920500
2018-03-14,48400.000000,48670.000000,47950.000000,48220.000000,47541.613281,1720900
2018-03-15,48090.000000,49180.000000,48080.000000,49040.000000,48350.074219,2324600
2018-03-16,49240.000000,49880.000000,48970.000000,48990.000000,48300.781250,3286200
2018-03-19,49130.000000,49500.000000,48170.000000,48320.000000,47640.207031,2593300
2018-03-20,47870.000000,48270.000000,47180.000000,48230.000000,47551.472656,2837400
2018-03-21,48230.000000,48230.000000,48230.000000,48230.000000,47551.472656,0
2018-03-22,48540.000000,49080.000000,48280.000000,48980.000000,48290.917969,2429300
2018-03-23,47700.000000,48060.000000,47420.000000,47670.000000,46999.351563,2620100
2018-03-26,47250.000000,47440.000000,45980.000000,47390.000000,46723.292969,3256100
2018-03-27,48090.000000,48580.000000,47400.000000,47890.000000,47216.257813,3015700
2018-03-28,46800.000000,47310.000000,46310.000000,46650.000000,46459.363281,2765000
2018-03-29,46880.000000,46980.000000,46350.000000,46660.000000,46469.320313,1926700
2018-03-30,46980.000000,47420.000000,46710.000000,46860.000000,46668.503906,2203300
2018-04-02,47000.000000,47950.000000,46940.000000,47720.000000,47524.988281,1796300
2018-04-03,46820.000000,46900.000000,46100.000000,46270.000000,46080.914063,2875300
2018-04-04,46550.000000,46630.000000,45180.000000,45300.000000,45114.878906,2639600
2018-04-05,45770.000000,46150.000000,45090.000000,45480.000000,45294.144531,2143900
2018-04-06,44980.000000,45530.000000,44470.000000,45130.000000,44945.574219,2445600
2018-04-09,44700.000000,45780.000000,44430.000000,45520.000000,45333.980469,1875500
2018-04-10,45770.000000,45830.000000,44970.000000,45050.000000,44865.902344,2123900
2018-04-11,45300.000000,45610.000000,44690.000000,44690.000000,44507.371094,1689300
2018-04-12,45000.000000,45220.000000,44700.000000,44730.000000,44547.207031,1452800
2018-04-13,45160.000000,45590.000000,44940.000000,45280.000000,45094.960938,1570300
2018-04-16,45400.000000,45450.000000,44610.000000,44670.000000,44487.453125,1332800
2018-04-17,44450.000000,45060.000000,44170.000000,44420.000000,44238.476563,1561700
2018-04-18,44420.000000,44600.000000,43680.000000,44440.000000,44258.394531,2308400
2018-04-19,44550.000000,44890.000000,44090.000000,44160.000000,43979.539063,1508700
2018-04-20,44130.000000,45990.000000,44080.000000,45900.000000,45712.425781,3151200
2018-04-23,46020.000000,46440.000000,45540.000000,46300.000000,46110.792969,2775300
2018-04-24,46460.000000,46570.000000,46020.000000,46300.000000,46110.792969,1951900
2018-04-25,45980.000000,46470.000000,45900.000000,46370.000000,46180.507813,1848200
2018-04-26,46370.000000,46420.000000,45160.000000,45430.000000,45244.347656,2520400
2018-04-27,45000.000000,46750.000000,44970.000000,46170.000000,45981.324219,3300400
2018-04-30,46170.000000,46170.000000,46170.000000,46170.000000,45981.324219,0
2018-05-01,46490.000000,46750.000000,46030.000000,46160.000000,45971.363281,1653300
2018-05-02,46160.000000,46570.000000,46060.000000,46180.000000,45991.281250,1379200
2018-05-03,46180.000000,46180.000000,46180.000000,46180.000000,45991.281250,0
2018-05-04,46180.000000,46180.000000,46180.000000,46180.000000,45991.281250,0
2018-05-07,46530.000000,46590.000000,46250.000000,46540.000000,46349.812500,1253500
2018-05-08,46600.000000,47240.000000,46480.000000,47240.000000,47046.953125,1546500
2018-05-09,47230.000000,47470.000000,46170.000000,46240.000000,46051.039063,1738000
2018-05-10,46380.000000,46560.000000,45200.000000,45500.000000,45314.062500,1707100
2018-05-11,45710.000000,46200.000000,45550.000000,46100.000000,45911.609375,1255400
2018-05-14,46170.000000,46200.000000,45700.000000,45920.000000,45732.343750,994400
2018-05-15,46110.000000,46300.000000,45820.000000,46000.000000,45812.019531,890600
2018-05-16,46250.000000,46320.000000,45830.000000,45870.000000,45682.550781,1063200
2018-05-17,46010.000000,46640.000000,45710.000000,46580.000000,46389.648438,1425400
2018-05-18,46690.000000,46700.000000,45580.000000,45700.000000,45513.246094,1816300
2018-05-21,45420.000000,45440.000000,44400.000000,44500.000000,44318.148438,2215800
2018-05-22,44500.000000,44800.000000,43740.000000,44310.000000,44128.925781,1766100
2018-05-23,43800.000000,44200.000000,43300.000000,43530.000000,43352.113281,1956600
2018-05-24,42910.000000,43220.000000,42430.000000,42510.000000,42336.281250,2390600
2018-05-25,42060.000000,42840.000000,41710.000000,42470.000000,42296.445313,2275200
2018-05-28,41900.000000,42170.000000,41520.000000,41600.000000,41430.000000,1719600
2018-05-29,41810.000000,42560.000000,41670.000000,42400.000000,42226.730469,1504800
2018-05-30,42100.000000,44240.000000,41960.000000,44240.000000,44059.210938,4408000
2018-05-31,44700.000000,45000.000000,43610.000000,45000.000000,44816.105469,2790100
2018-06-01,44510.000000,44570.000000,43200.000000,43200.000000,43023.460938,2180800
2018-06-04,42510.000000,42750.000000,40470.000000,40470.000000,40304.617188,4013300
2018-06-05,40710.000000,41580.000000,40540.000000,40860.000000,40693.023438,3493300
2018-06-06,40900.000000,40950.000000,39160.000000,39610.000000,39448.132813,3571000
2018-06-07,39500.000000,41030.000000,39410.000000,40970.000000,40802.574219,3024000
2018-06-08,41000.000000,41880.000000,41000.000000,41590.000000,41420.039063,2209600
2018-06-11,41460.000000,41850.000000,40800.000000,41640.000000,41469.835938,1451600
2018-06-12,41800.000000,41800.000000,40950.000000,41710.000000,41539.550781,1742100
2018-06-13,40620.000000,40670.000000,38360.000000,39120.000000,38960.132813,5565900
2018-06-14,38000.000000,38130.000000,37130.000000,37130.000000,36978.265625,4490800
2018-06-15,37680.000000,38350.000000,37450.000000,37760.000000,37605.691406,3221700
2018-06-18,37990.000000,38180.000000,36810.000000,36970.000000,36818.921875,2384500
2018-06-19,36450.000000,36960.000000,35920.000000,36060.000000,35912.640625,2420000
2018-06-20,35560.000000,36750.000000,35340.000000,36650.000000,36500.226563,2777600
2018-06-21,37300.000000,37540.000000,35930.000000,36720.000000,36569.941406,2877400
2018-06-22,36500.000000,36990.000000,36120.000000,36480.000000,36330.921875,2041700
2018-06-25,36200.000000,36580.000000,36000.000000,36110.000000,35962.433594,1159400
2018-06-26,36000.000000,36420.000000,35560.000000,36070.000000,35922.597656,1651200
2018-06-27,36000.000000,36500.000000,35520.000000,35550.000000,35404.722656,1583300
2018-06-28,35510.000000,36120.000000,35110.000000,36030.000000,35882.761719,1561200
2018-06-29,36370.000000,36530.000000,35610.000000,36200.000000,36052.066406,1465100
2018-07-02,35910.000000,36580.000000,35640.000000,35750.000000,35603.906250,1417500
2018-07-03,36010.000000,36630.000000,35760.000000,36430.000000,36281.125000,1845600
2018-07-04,36030.000000,36100.000000,34220.000000,34510.000000,34368.972656,3040400
2018-07-05,34310.000000,35280.000000,34220.000000,34750.000000,34607.992188,2143400
2018-07-06,34840.000000,35060.000000,33900.000000,34720.000000,34578.113281,2276300
2018-07-09,35000.000000,35650.000000,34840.000000,35600.000000,35454.519531,1408600
2018-07-10,36050.000000,36240.000000,35370.000000,35510.000000,35364.886719,1522800
2018-07-11,35340.000000,35720.000000,34960.000000,35520.000000,35374.843750,1361600
2018-07-12,35720.000000,36040.000000,35220.000000,35820.000000,35673.621094,1339000
2018-07-13,36190.000000,36700.000000,36010.000000,36480.000000,36330.921875,1749300
2018-07-16,36480.000000,36480.000000,36480.000000,36480.000000,36330.921875,0
2018-07-17,37570.000000,37880.000000,36770.000000,37390.000000,37237.203125,2540600
2018-07-18,37840.000000,37970.000000,36430.000000,36630.000000,36480.308594,2335700
2018-07-19,36780.000000,37360.000000,36540.000000,37180.000000,37028.062500,1573000
2018-07-20,37290.000000,37430.000000,36940.000000,37320.000000,37167.488281,1383300
2018-07-23,36940.000000,37100.000000,36310.000000,36370.000000,36221.371094,1226500
2018-07-24,36240.000000,37060.000000,36000.000000,37030.000000,36878.675781,1468900
2018-07-25,36900.000000,37230.000000,36630.000000,37150.000000,36998.183594,1276200
2018-07-26,37450.000000,38190.000000,37250.000000,37580.000000,37426.425781,2005500
2018-07-27,37940.000000,38170.000000,37690.000000,37900.000000,37745.121094,1392800
2018-07-30,37650.000000,38020.000000,37310.000000,37540.000000,37386.589844,1142100
2018-07-31,36840.000000,37440.000000,36150.000000,36760.000000,36609.777344,2903200
2018-08-01,38000.000000,39330.000000,37710.000000,39100.000000,38940.214844,4585800
2018-08-02,39050.000000,39180.000000,37880.000000,38220.000000,38063.812500,2772500
2018-08-03,38560.000000,39130.000000,38150.000000,38260.000000,38103.648438,2153800
2018-08-06,38260.000000,38340.000000,36890.000000,36890.000000,36739.246094,2218000
2018-08-07,37000.000000,37330.000000,36720.000000,37240.000000,37087.816406,1284000
2018-08-08,37180.000000,37240.000000,36520.000000,37120.000000,36968.308594,1395700
2018-08-09,36610.000000,37450.000000,36550.000000,37400.000000,37247.164063,1259300
2018-08-10,37380.000000,37450.000000,36460.000000,36500.000000,36350.839844,1425500
2018-08-13,36100.000000,36120.000000,35420.000000,35680.000000,35534.191406,1716700
2018-08-14,35800.000000,36010.000000,35610.000000,35910.000000,35763.250000,967800
2018-08-15,35800.000000,35800.000000,34450.000000,34850.000000,34707.582031,2071500
2018-08-16,33900.000000,35150.000000,33730.000000,34500.000000,34359.015625,2543700
2018-08-17,34500.000000,35500.000000,34280.000000,35440.000000,35295.171875,1814000
2018-08-20,35400.000000,36750.000000,35360.000000,36670.000000,36520.144531,2129400
2018-08-21,36670.000000,37290.000000,36390.000000,37000.000000,36848.796875,2187500
2018-08-22,36860.000000,37610.000000,36840.000000,37560.000000,37406.507813,1638800
2018-08-23,37770.000000,37970.000000,37370.000000,37400.000000,37247.164063,1434000
2018-08-24,37600.000000,37870.000000,37500.000000,37870.000000,37715.242188,1324900
2018-08-27,37970.000000,38930.000000,37960.000000,38850.000000,38691.238281,1928200
2018-08-28,38990.000000,39230.000000,38520.000000,38670.000000,38511.972656,1717400
2018-08-29,38560.000000,39310.000000,38560.000000,39230.000000,39069.683594,1691400
2018-08-30,39600.000000,39990.000000,39340.000000,39990.000000,39826.578125,3673300
2018-08-31,39510.000000,40310.000000,39170.000000,40160.000000,39995.882813,2389700
2018-09-03,40000.000000,40550.000000,39800.000000,40090.000000,39926.171875,1972200
2018-09-04,40150.000000,40170.000000,39240.000000,39750.000000,39587.558594,1758400
2018-09-05,39600.000000,40030.000000,39330.000000,39650.000000,39487.968750,1502800
2018-09-06,38160.000000,38830.000000,37710.000000,38220.000000,38063.812500,3240500
2018-09-07,37670.000000,38700.000000,37600.000000,38530.000000,38372.546875,1756200
2018-09-10,38480.000000,38890.000000,38170.000000,38640.000000,38482.093750,1372600
2018-09-11,38890.000000,39350.000000,38720.000000,39150.000000,38990.011719,1303700
2018-09-12,39770.000000,39940.000000,39220.000000,39340.000000,39179.234375,1452300
2018-09-13,39350.000000,39860.000000,38570.000000,38740.000000,38581.687500,1538400
2018-09-14,38160.000000,38370.000000,37560.000000,38130.000000,37974.179688,2065900
2018-09-17,38130.000000,38130.000000,38130.000000,38130.000000,37974.179688,0
2018-09-18,38300.000000,39350.000000,38020.000000,39050.000000,38890.421875,1889700
2018-09-19,39550.000000,40060.000000,39460.000000,40000.000000,39836.539063,2033700
2018-09-20,40350.000000,42000.000000,40220.000000,41920.000000,41748.691406,4281800
2018-09-21,41700.000000,42360.000000,41390.000000,41720.000000,41549.507813,2877400
2018-09-24,41720.000000,41720.000000,41720.000000,41720.000000,41549.507813,0
2018-09-25,41100.000000,41640.000000,40910.000000,41600.000000,41430.000000,1931200
2018-09-26,41700.000000,42090.000000,41180.000000,41400.000000,41400.000000,1852400
2018-09-27,41470.000000,41710.000000,40770.000000,40830.000000,40830.000000,1641600
2018-09-28,41290.000000,41670.000000,41070.000000,41460.000000,41460.000000,1617500
2018-10-01,41600.000000,42230.000000,41500.000000,42040.000000,42040.000000,1762800
2018-10-02,42400.000000,42550.000000,42000.000000,42180.000000,42180.000000,1619600
2018-10-03,42290.000000,42330.000000,41330.000000,41330.000000,41330.000000,1657400
2018-10-04,41770.000000,42040.000000,40710.000000,40790.000000,40790.000000,2612300
2018-10-05,40500.000000,41290.000000,40440.000000,41180.000000,41180.000000,1580000
2018-10-08,41180.000000,41180.000000,41180.000000,41180.000000,41180.000000,0
2018-10-09,41080.000000,41080.000000,39990.000000,40140.000000,40140.000000,1669800
2018-10-10,40310.000000,40570.000000,39430.000000,39900.000000,39900.000000,1538700
2018-10-11,38050.000000,38910.000000,37940.000000,38650.000000,38650.000000,2027700
2018-10-12,38400.000000,40150.000000,38380.000000,40000.000000,40000.000000,1860000
2018-10-15,39660.000000,39740.000000,39070.000000,39190.000000,39190.000000,1388200
2018-10-16,39000.000000,39640.000000,38920.000000,39530.000000,39530.000000,1216800
2018-10-17,40000.000000,40230.000000,39660.000000,39770.000000,39770.000000,1203900
2018-10-18,39890.000000,40180.000000,39570.000000,39640.000000,39640.000000,1036900
2018-10-19,39000.000000,39010.000000,37700.000000,38070.000000,38070.000000,2459300
2018-10-22,37500.000000,38310.000000,37130.000000,38050.000000,38050.000000,1498100
2018-10-23,37800.000000,38280.000000,37350.000000,37520.000000,37520.000000,1139000
2018-10-24,37800.000000,37880.000000,37140.000000,37140.000000,37140.000000,1369300
2018-10-25,35740.000000,36560.000000,35440.000000,35450.000000,35450.000000,1996500
2018-10-26,36050.000000,36330.000000,33890.000000,34810.000000,34810.000000,2366100
2018-10-29,35500.000000,35660.000000,34170.000000,34670.000000,34670.000000,1910500
2018-10-30,34300.000000,35450.000000,33980.000000,35250.000000,35250.000000,1726900
2018-10-31,35430.000000,35480.000000,33610.000000,35160.000000,35160.000000,3338400
2018-11-01,35130.000000,35600.000000,34600.000000,35320.000000,35320.000000,1709200
2018-11-02,35210.000000,36190.000000,35050.000000,35970.000000,35970.000000,1927200
2018-11-05,35550.000000,35860.000000,34840.000000,34990.000000,34990.000000,1541600
2018-11-06,35020.000000,35510.000000,34740.000000,35340.000000,35340.000000,1075800
2018-11-07,35510.000000,36550.000000,35430.000000,35990.000000,35990.000000,2076400
2018-11-08,36800.000000,37500.000000,36540.000000,37430.000000,37430.000000,1890900
2018-11-09,37170.000000,37560.000000,36230.000000,36440.000000,36440.000000,1559200
2018-11-12,36060.000000,36860.000000,36050.000000,36290.000000,36290.000000,1226100
2018-11-13,35300.000000,35760.000000,34890.000000,35560.000000,35560.000000,1582600
2018-11-14,35490.000000,35580.000000,35040.000000,35370.000000,35370.000000,1286200
2018-11-15,35000.000000,35370.000000,34940.000000,35050.000000,35050.000000,1013000
2018-11-16,34970.000000,35230.000000,31350.000000,31860.000000,31860.000000,4908600
2018-11-19,32480.000000,33430.000000,32180.000000,33100.000000,33100.000000,2404600
2018-11-20,32200.000000,32300.000000,31100.000000,31220.000000,31220.000000,3177900
2018-11-21,30300.000000,31540.000000,30050.000000,31020.000000,31020.000000,3153000
2018-11-22,31490.000000,31620.000000,30710.000000,31410.000000,31410.000000,2193100
2018-11-23,31410.000000,31410.000000,31410.000000,31410.000000,31410.000000,0
2018-11-26,32050.000000,32840.000000,31940.000000,32320.000000,32320.000000,2183800
2018-11-27,32910.000000,33060.000000,32080.000000,32680.000000,32680.000000,1807500
2018-11-28,32950.000000,33700.000000,32760.000000,33500.000000,33500.000000,1749300
